id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
-otD9myzwCgSYXdcx90jLQ,dear-margaret-chicago,Dear Margaret,https://s3-media0.fl.yelpcdn.com/bphoto/NcLrflRO5HFW5VZlE_TzFg/o.jpg,False,https://www.yelp.com/biz/dear-margaret-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,167,"[{'alias': 'french', 'title': 'French'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.6,['delivery'],$$$,+17733608213,(773) 360-8213,3616.872756012107,41.935833,-87.662938,2965 N Lincoln Ave,,,Chicago,60657,US,IL,"['2965 N Lincoln Ave', 'Chicago, IL 60657']"
eTDiXThHbw1FYNSGoeGB-Q,cumin-lakeview-chicago,Cumin - Lakeview,https://s3-media0.fl.yelpcdn.com/bphoto/krppYAga5bA2HmJRPc-K3Q/o.jpg,False,https://www.yelp.com/biz/cumin-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,33,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.6,"['pickup', 'delivery']",,+17736879024,(773) 687-9024,4240.141433416346,41.93970291312647,-87.65574289999999,1039 W Belmont Ave,,,Chicago,60657,US,IL,"['1039 W Belmont Ave', 'Chicago, IL 60657']"
0EcR5_zMAdyWf96owSBYbw,wolf-and-company-chicago,Wolf & Company,https://s3-media0.fl.yelpcdn.com/bphoto/_WE1TfhZ8sXB9hFWOUvs-Q/o.jpg,False,https://www.yelp.com/biz/wolf-and-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,50,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'delis', 'title': 'Delis'}]",4.2,[],,+13126279653,(312) 627-9653,1262.1896946998356,41.91380989193472,-87.68777157055223,1752 N Western Ave,,,Chicago,60647,US,IL,"['1752 N Western Ave', 'Chicago, IL 60647']"
Yc_VAHPXcl_h2CeEr_XfkQ,bolivar-and-lincoln-venezuelan-cafe-chicago,Bolivar & Lincoln Venezuelan Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/507UhGiCX5NJoEgDb8N5Lg/o.jpg,False,https://www.yelp.com/biz/bolivar-and-lincoln-venezuelan-cafe-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,271,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'venezuelan', 'title': 'Venezuelan'}]",4.8,"['pickup', 'delivery']",,+13129981735,(312) 998-1735,4654.839678691749,41.943218,-87.65401,3349 N Sheffield Ave,,,Chicago,60657,US,IL,"['3349 N Sheffield Ave', 'Chicago, IL 60657']"
yHp_qrNBnx6CmoN3RkdDLw,mano-a-mano-chicago-2,Mano A Mano,https://s3-media0.fl.yelpcdn.com/bphoto/6zbF81ecWABT7-PNrfq_9g/o.jpg,False,https://www.yelp.com/biz/mano-a-mano-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,61,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.2,"['pickup', 'delivery']",,,,3313.263840717102,41.92719,-87.70485,2534 N Milwaukee Ave,,,Chicago,60647,US,IL,"['2534 N Milwaukee Ave', 'Chicago, IL 60647']"
0Zu5S3zJvLC1Ve7kGAttDQ,bárbaro-taquería-chicago,Bárbaro Taquería,https://s3-media0.fl.yelpcdn.com/bphoto/00W6gWPyILBBvIfVO_QnIA/o.jpg,False,https://www.yelp.com/biz/b%C3%A1rbaro-taquer%C3%ADa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,205,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['pickup', 'delivery']",$$,+17736978913,(773) 697-8913,1197.9416620227983,41.90997,-87.69074,2525 W North Ave,,,Chicago,60647,US,IL,"['2525 W North Ave', 'Chicago, IL 60647']"
9aUbPj7dgcjdqF_C0OKjPQ,gavroche-chicago,Gavroche,https://s3-media0.fl.yelpcdn.com/bphoto/ZMKGxH4B6-VDcutPTi_Deg/o.jpg,False,https://www.yelp.com/biz/gavroche-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,49,"[{'alias': 'french', 'title': 'French'}]",4.4,[],,+13128988925,(312) 898-8925,3624.59931641062,41.91,-87.63424,1529 N Wells St,,,Chicago,60611,US,IL,"['1529 N Wells St', 'Chicago, IL 60611']"
LYppbvgJlBG0SqjSKFiFGg,sapori-trattoria-chicago,Sapori Trattoria,https://s3-media0.fl.yelpcdn.com/bphoto/AicJhqa0W6ZPgP41Rz6WNw/o.jpg,False,https://www.yelp.com/biz/sapori-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3011,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['pickup', 'delivery']",$$$,+17738329999,(773) 832-9999,3800.1509743364372,41.93166,-87.64859,2701 N Halsted St,,,Chicago,60614,US,IL,"['2701 N Halsted St', 'Chicago, IL 60614']"
fDpryalBDQhHoll8UKRaXw,way-out-chicago,Way Out,https://s3-media0.fl.yelpcdn.com/bphoto/JKDQKi62K2cc3Pow6Ii70w/o.jpg,False,https://www.yelp.com/biz/way-out-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,36,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,['delivery'],,+17737998750,(773) 799-8750,2808.874290683997,41.91716335791234,-87.70767779475786,3213 W Armitage Ave,,,Chicago,60617,US,IL,"['3213 W Armitage Ave', 'Chicago, IL 60617']"
2Oi105ekJSsbFde25kuSXQ,shang-noodle-chicago-chicago,Shang Noodle - Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/MPn8mm4zfP4eDCGVuvWRJA/o.jpg,False,https://www.yelp.com/biz/shang-noodle-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,427,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.3,"['pickup', 'delivery']",$$,+13122852218,(312) 285-2218,4854.758381163953,41.89153,-87.62204,215 E Grand Ave,,,Chicago,60611,US,IL,"['215 E Grand Ave', 'Chicago, IL 60611']"
XOLX_XVqY776i6PyIHp_6Q,the-warbler-chicago-2,The Warbler,https://s3-media0.fl.yelpcdn.com/bphoto/D35-x6bzj6EA6h0iA0FoOA/o.jpg,False,https://www.yelp.com/biz/the-warbler-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,556,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,['delivery'],$$,+17736810950,(773) 681-0950,6587.819115668011,41.9642255519757,-87.6854829048272,4535 N Lincoln Ave,,,Chicago,60625,US,IL,"['4535 N Lincoln Ave', 'Chicago, IL 60625']"
QYqcNmX-jKY1xPrtV85L3Q,aztec-daves-cantina-chicago,Aztec Dave's Cantina,https://s3-media0.fl.yelpcdn.com/bphoto/mwv4aA_TW4BzpD7GIHKzfw/o.jpg,False,https://www.yelp.com/biz/aztec-daves-cantina-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,95,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['pickup', 'delivery']",,+17737998644,(773) 799-8644,1593.030518420216,41.90238,-87.69656,1143 N California Ave,,,Chicago,60622,US,IL,"['1143 N California Ave', 'Chicago, IL 60622']"
tzP7xNT7OokI6JKgtINTlA,antico-chicago,Antico,https://s3-media0.fl.yelpcdn.com/bphoto/cXfQoAmYnCoUUb427BNO2w/o.jpg,False,https://www.yelp.com/biz/antico-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,286,"[{'alias': 'italian', 'title': 'Italian'}]",4.4,[],$$$,+17734894895,(773) 489-4895,1418.3613563588503,41.91746,-87.68281,1946 N Leavitt St,,,Chicago,60647,US,IL,"['1946 N Leavitt St', 'Chicago, IL 60647']"
0HjCj_IX5qniyjHklHrnRQ,to-korean-cuisine-chicago,To Korean Cuisine,https://s3-media0.fl.yelpcdn.com/bphoto/yaNvh-cYejk6aTLwsETOlQ/o.jpg,False,https://www.yelp.com/biz/to-korean-cuisine-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,12,"[{'alias': 'korean', 'title': 'Korean'}]",4.9,"['delivery', 'pickup', 'restaurant_reservation']",,+17733608036,(773) 360-8036,4564.019709718587,41.938057,-87.644499,3108 N Broadway,,,Chicago,60657,US,IL,"['3108 N Broadway', 'Chicago, IL 60657']"
ZbXgwfVDjb2tz08FGWmSAA,folklore-argentine-grill-chicago,Folklore Argentine Grill,https://s3-media0.fl.yelpcdn.com/bphoto/lEI5JGiwFdUd8kVAzlx22Q/o.jpg,False,https://www.yelp.com/biz/folklore-argentine-grill-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,838,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.9,['pickup'],$$,+17732921600,(773) 292-1600,277.97835985848485,41.9034461975098,-87.6799240112305,2100 W Division St,,,Chicago,60622,US,IL,"['2100 W Division St', 'Chicago, IL 60622']"
soRFbCCBxvunxaLNTs7aIQ,italian-homemade-company-chicago,Italian Homemade Company,https://s3-media0.fl.yelpcdn.com/bphoto/m7oqWyMJ1jtZdKmlzwvgeA/o.jpg,False,https://www.yelp.com/biz/italian-homemade-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,112,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'piadina', 'title': 'Piadina'}]",4.7,"['pickup', 'delivery']",$$,+13122650697,(312) 265-0697,2978.207361588907,41.88662,-87.65168,947 W Fulton Market St,,,Chicago,60607,US,IL,"['947 W Fulton Market St', 'Chicago, IL 60607']"
0o0OGLHAWMfDXNuu4gQ58w,avaspi-chicago,Avaspi,https://s3-media0.fl.yelpcdn.com/bphoto/yBPbXISW57hbrImXD7W1Lg/o.jpg,False,https://www.yelp.com/biz/avaspi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,78,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.8,[],,+17737201297,(773) 720-1297,4096.423510649343,41.93998824212478,-87.66121234241837,1258 W Belmont Ave,,,Chicago,60657,US,IL,"['1258 W Belmont Ave', 'Chicago, IL 60657']"
B_04jjMZjeGGKjaPcR3Kig,three-dots-and-a-dash-chicago,Three Dots and A Dash,https://s3-media0.fl.yelpcdn.com/bphoto/oDj0rfl6yoTfg5KZql1Fdw/o.jpg,False,https://www.yelp.com/biz/three-dots-and-a-dash-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4119,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",4.1,"['pickup', 'delivery']",$$$,+13126104220,(312) 610-4220,4231.7663526023925,41.89026241296157,-87.63074664896239,435 N Clark St,Back alley on Hubbard St,,Chicago,60654,US,IL,"['435 N Clark St', 'Back alley on Hubbard St', 'Chicago, IL 60654']"
XWodOV8dW4WlK2XB3j6JnA,chef-s-special-cocktail-bar-chicago,Chef’s Special Cocktail Bar,https://s3-media0.fl.yelpcdn.com/bphoto/ra5itZFIVwZWnKeXaOEpVw/o.jpg,False,https://www.yelp.com/biz/chef-s-special-cocktail-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,310,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.4,['delivery'],,+17736665143,(773) 666-5143,1995.1975046857435,41.921735,-87.68721,2165 N Western Ave,,,Chicago,60647,US,IL,"['2165 N Western Ave', 'Chicago, IL 60647']"
niJ9e7qd8TNYSrUMcn7UEg,pilot-project-brewing-chicago-7,Pilot Project Brewing,https://s3-media0.fl.yelpcdn.com/bphoto/9TmrPtEL1mkUcpzYRd3klg/o.jpg,False,https://www.yelp.com/biz/pilot-project-brewing-chicago-7?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.8,[],,+17737703779,(773) 770-3779,4860.666219104933,41.9454924,-87.65476111047458,3473 N Clark St,,,Chicago,60657,US,IL,"['3473 N Clark St', 'Chicago, IL 60657']"
VWeNF7HWLNPiXF-cKu4kDg,segnatore-chicago,Segnatore,https://s3-media0.fl.yelpcdn.com/bphoto/w5cQa8kOc7gGS5ephkcjLA/o.jpg,False,https://www.yelp.com/biz/segnatore-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,136,"[{'alias': 'italian', 'title': 'Italian'}]",4.3,['delivery'],,+17736979687,(773) 697-9687,1682.1930106924913,41.89942,-87.6964,1001 N California Ave,,,Chicago,60622,US,IL,"['1001 N California Ave', 'Chicago, IL 60622']"
LaYrGWnZazWsc3xi1sTYfw,arbella-chicago,Arbella,https://s3-media0.fl.yelpcdn.com/bphoto/SpZvLxS15SJmKaFBFVHt-g/o.jpg,False,https://www.yelp.com/biz/arbella-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,670,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,['delivery'],$$,+13128466654,(312) 846-6654,4075.041907907034,41.8920162809497,-87.6318293755272,112 W Grand Ave,,,Chicago,60654,US,IL,"['112 W Grand Ave', 'Chicago, IL 60654']"
TC8tG6To87DUzC365njvXw,river-roast-chicago-3,River Roast,https://s3-media0.fl.yelpcdn.com/bphoto/hGkhJkn2cl-NUM6DGc5OrA/o.jpg,False,https://www.yelp.com/biz/river-roast-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1370,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"['pickup', 'delivery']",$$$,+13128220100,(312) 822-0100,4226.172502045457,41.887957929885,-87.63227535993691,315 N La Salle Dr,,,Chicago,60654,US,IL,"['315 N La Salle Dr', 'Chicago, IL 60654']"
ej4_eY_5j3qnOAbOqn3f8g,yardbird-chicago,Yardbird,https://s3-media0.fl.yelpcdn.com/bphoto/sldxYqXRmoiOYTBTKcBItg/o.jpg,False,https://www.yelp.com/biz/yardbird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,417,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.8,"['pickup', 'delivery']",$$,+13129999760,(312) 999-9760,4447.132566582171,41.89199674443663,-87.62704692657827,530 N Wabash Ave,,,Chicago,60654,US,IL,"['530 N Wabash Ave', 'Chicago, IL 60654']"
OSyGZMwCI9w_0BbQtH-kCw,duck-duck-goat-chicago,Duck Duck Goat,https://s3-media0.fl.yelpcdn.com/bphoto/B-9g9Mgdy6TCJv7NeRgwFA/o.jpg,False,https://www.yelp.com/biz/duck-duck-goat-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2088,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.1,['delivery'],$$$,+13129023825,(312) 902-3825,3109.3994242720555,41.886635785447695,-87.64971571113162,857 W Fulton Market,,,Chicago,60607,US,IL,"['857 W Fulton Market', 'Chicago, IL 60607']"
zFbAbx4GJfu1GByUG6rDOw,la-grande-boucherie-chicago-3,La Grande Boucherie,https://s3-media0.fl.yelpcdn.com/bphoto/Dkm61x578EMTc7CptGwozg/o.jpg,False,https://www.yelp.com/biz/la-grande-boucherie-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,526,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['pickup', 'delivery']",$$$,+13126243014,(312) 624-3014,4335.1918228734885,41.89029,-87.62935,431 N Dearborn St,,,Chicago,60654,US,IL,"['431 N Dearborn St', 'Chicago, IL 60654']"
zH7lgLLw0FVfA6HrwV4pTw,s-k-y-chicago-5,S.K.Y.,https://s3-media0.fl.yelpcdn.com/bphoto/1b_3FhANV5-s3u5p8e25og/o.jpg,False,https://www.yelp.com/biz/s-k-y-chicago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,762,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,['delivery'],$$$,+13128461077,(312) 846-1077,3991.529264991652,41.924134573867455,-87.6367046,2300 N Lincoln Park W,,,Chicago,60614,US,IL,"['2300 N Lincoln Park W', 'Chicago, IL 60614']"
pbEiXam9YJL3neCYHGwLUA,alinea-chicago,Alinea,https://s3-media0.fl.yelpcdn.com/bphoto/yUcTqgVYgiaMoRmZy2QVgQ/o.jpg,False,https://www.yelp.com/biz/alinea-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2731,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.4,['pickup'],$$$$,+13128670110,(312) 867-0110,2604.2347792583564,41.9134194160823,-87.6482384681229,1723 N Halsted St,,,Chicago,60614,US,IL,"['1723 N Halsted St', 'Chicago, IL 60614']"
fOSxmKNFkeq8H54Ve1O3bQ,lil-ba-ba-reeba-chicago,Lil Ba-Ba-Reeba!,https://s3-media0.fl.yelpcdn.com/bphoto/PjYiouizIOeSyO6jZAoZpA/o.jpg,False,https://www.yelp.com/biz/lil-ba-ba-reeba-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,305,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.4,"['pickup', 'delivery']",$$$,+13129856909,(312) 985-6909,4223.326970658023,41.89043,-87.63079,441 N Clark St,,,Chicago,60654,US,IL,"['441 N Clark St', 'Chicago, IL 60654']"
R5yWov8x3eswu_gWWVhfww,torchio-pasta-bar-chicago,Torchio Pasta Bar,https://s3-media0.fl.yelpcdn.com/bphoto/2c2xxj6YcNh7LQILZoO97A/o.jpg,False,https://www.yelp.com/biz/torchio-pasta-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,426,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,['delivery'],$$,+13126430543,(312) 643-0543,3736.9026064027917,41.89595887400773,-87.63434971857902,738 N Wells St,,,Chicago,60654,US,IL,"['738 N Wells St', 'Chicago, IL 60654']"
eWEfgeuMkGjC-yeV7dXArw,monarch-and-lion-chicago-3,"Monarch & Lion, A British Restaurant",https://s3-media0.fl.yelpcdn.com/bphoto/bxGMuU2_Q2LGf7pJ0AqH3w/o.jpg,False,https://www.yelp.com/biz/monarch-and-lion-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,212,"[{'alias': 'british', 'title': 'British'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'indpak', 'title': 'Indian'}]",4.1,"['delivery', 'pickup']",,+13129732623,(312) 973-2623,5031.6487625706,41.891153,-87.61997400000001,302 E Illinois St,,,Chicago,60611,US,IL,"['302 E Illinois St', 'Chicago, IL 60611']"
TFqM5xDgJTLd6AQNMxNkwg,bereket-turkish-mediterranean-restaurant-chicago,Bereket Turkish Mediterranean Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/EEY1FwhhJGsrX_xt008cMg/o.jpg,False,https://www.yelp.com/biz/bereket-turkish-mediterranean-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,211,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.6,"['delivery', 'pickup', 'restaurant_reservation']",$$,+13125003663,(312) 500-3663,4728.769571071456,41.87713,-87.63477,333 South Franklin,,,Chicago,60606,US,IL,"['333 South Franklin', 'Chicago, IL 60606']"
Xt75l3uhbczQeEvLyXVJfA,the-loyalist-chicago-3,The Loyalist,https://s3-media0.fl.yelpcdn.com/bphoto/XpS5ExlGXu9h9lcNJw5Vng/o.jpg,False,https://www.yelp.com/biz/the-loyalist-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,675,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],$$,+17739133774,(773) 913-3774,2644.178928664509,41.88491,-87.66036,177 N Ada St,Ste 001,,Chicago,60607,US,IL,"['177 N Ada St', 'Ste 001', 'Chicago, IL 60607']"
at9kUR0H_UzkjEChNHTGmw,medi-kitchen-and-cocktail-chicago,Medi Kitchen & Cocktail,https://s3-media0.fl.yelpcdn.com/bphoto/QLNjsNxWbosGl6Ii35W5sw/o.jpg,False,https://www.yelp.com/biz/medi-kitchen-and-cocktail-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,162,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['pickup', 'delivery']",,+17738571025,(773) 857-1025,2967.42553240066,41.92117839114374,-87.6489538,2138 N Halsted,,,Chicago,60614,US,IL,"['2138 N Halsted', 'Chicago, IL 60614']"
WBU0yq9J8qiYQfI_fh2P1Q,crisp-chicago,Crisp,https://s3-media0.fl.yelpcdn.com/bphoto/-cvYAt8Vlf2y_JvDyzwPqw/o.jpg,False,https://www.yelp.com/biz/crisp-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3645,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.3,"['pickup', 'delivery']",$$,+17736977610,(773) 697-7610,4401.590420388939,41.9361214592879,-87.6444210345452,2940 N Broadway Ave,,,Chicago,60657,US,IL,"['2940 N Broadway Ave', 'Chicago, IL 60657']"
